current,R,G,B,rgb unique combination
0.082427,   0,   0, 195,4
0.101269, 255,   0, 195,1
0.117130, 255, 225, 195,7
0.082264,   0,   0, 195,4
0.084686,   0, 225,   0,0
0.117293, 255, 225, 195,7
0.084616,   0, 225,   0,0
0.098544,   0, 225, 195,3
0.084686,   0, 225,   0,0
0.098614,   0, 225, 195,3
0.101036, 255,   0, 195,1
0.068825,   0,   0,   0,5
0.098591,   0, 225, 195,3
0.084733,   0, 225,   0,0
0.082357,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.117177, 255, 225, 195,7
0.101176, 255,   0, 195,1
0.087481, 255,   0,   0,6
0.098521,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.103482, 255, 225,   0,2
0.101176, 255,   0, 195,1
0.087528, 255,   0,   0,6
0.103319, 255, 225,   0,2
0.082404,   0,   0, 195,4
0.103412, 255, 225,   0,2
0.084686,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.101223, 255,   0, 195,1
0.068871,   0,   0,   0,5
0.117526, 255, 225, 195,7
0.103296, 255, 225,   0,2
0.084733,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.068941,   0,   0,   0,5
0.103482, 255, 225,   0,2
0.117107, 255, 225, 195,7
0.084639,   0, 225,   0,0
0.098428,   0, 225, 195,3
0.117154, 255, 225, 195,7
0.084663,   0, 225,   0,0
0.098521,   0, 225, 195,3
0.082357,   0,   0, 195,4
0.087574, 255,   0,   0,6
0.098614,   0, 225, 195,3
0.068848,   0,   0,   0,5
0.084686,   0, 225,   0,0
0.098661,   0, 225, 195,3
0.082404,   0,   0, 195,4
0.098614,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.101362, 255,   0, 195,1
0.117224, 255, 225, 195,7
0.101106, 255,   0, 195,1
0.068848,   0,   0,   0,5
0.084756,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.068848,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.068895,   0,   0,   0,5
0.103528, 255, 225,   0,2
0.098428,   0, 225, 195,3
0.101176, 255,   0, 195,1
0.082543,   0,   0, 195,4
0.084826,   0, 225,   0,0
0.068871,   0,   0,   0,5
0.082380,   0,   0, 195,4
0.101269, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.087481, 255,   0,   0,6
0.068895,   0,   0,   0,5
0.098567,   0, 225, 195,3
0.068895,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.098381,   0, 225, 195,3
0.087504, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.082636,   0,   0, 195,4
0.101176, 255,   0, 195,1
0.084709,   0, 225,   0,0
0.101269, 255,   0, 195,1
0.084593,   0, 225,   0,0
0.098544,   0, 225, 195,3
0.082567,   0,   0, 195,4
0.068802,   0,   0,   0,5
0.082380,   0,   0, 195,4
0.117526, 255, 225, 195,7
0.098428,   0, 225, 195,3
0.068895,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.117293, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.101293, 255,   0, 195,1
0.103389, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.101176, 255,   0, 195,1
0.117037, 255, 225, 195,7
0.103202, 255, 225,   0,2
0.098381,   0, 225, 195,3
0.082357,   0,   0, 195,4
0.117317, 255, 225, 195,7
0.103179, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.101339, 255,   0, 195,1
0.098474,   0, 225, 195,3
0.068848,   0,   0,   0,5
0.098754,   0, 225, 195,3
0.101269, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.084663,   0, 225,   0,0
0.103389, 255, 225,   0,2
0.084686,   0, 225,   0,0
0.098614,   0, 225, 195,3
0.117177, 255, 225, 195,7
0.082264,   0,   0, 195,4
0.101362, 255,   0, 195,1
0.098474,   0, 225, 195,3
0.084686,   0, 225,   0,0
0.068941,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.068941,   0,   0,   0,5
0.103575, 255, 225,   0,2
0.101223, 255,   0, 195,1
0.087528, 255,   0,   0,6
0.117363, 255, 225, 195,7
0.100943, 255,   0, 195,1
0.103179, 255, 225,   0,2
0.117014, 255, 225, 195,7
0.082520,   0,   0, 195,4
0.103365, 255, 225,   0,2
0.117084, 255, 225, 195,7
0.098335,   0, 225, 195,3
0.084639,   0, 225,   0,0
0.101083, 255,   0, 195,1
0.068895,   0,   0,   0,5
0.087621, 255,   0,   0,6
0.103342, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.117247, 255, 225, 195,7
0.103179, 255, 225,   0,2
0.101036, 255,   0, 195,1
0.098335,   0, 225, 195,3
0.101060, 255,   0, 195,1
0.103179, 255, 225,   0,2
0.068895,   0,   0,   0,5
0.082543,   0,   0, 195,4
0.101293, 255,   0, 195,1
0.117154, 255, 225, 195,7
0.084733,   0, 225,   0,0
0.103459, 255, 225,   0,2
0.084779,   0, 225,   0,0
0.068895,   0,   0,   0,5
0.103598, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.082310,   0,   0, 195,4
0.084709,   0, 225,   0,0
0.103598, 255, 225,   0,2
0.082543,   0,   0, 195,4
0.117363, 255, 225, 195,7
0.103226, 255, 225,   0,2
0.117014, 255, 225, 195,7
0.098428,   0, 225, 195,3
0.117107, 255, 225, 195,7
0.103202, 255, 225,   0,2
0.098358,   0, 225, 195,3
0.101130, 255,   0, 195,1
0.082217,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.103412, 255, 225,   0,2
0.068895,   0,   0,   0,5
0.103645, 255, 225,   0,2
0.082404,   0,   0, 195,4
0.103412, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.082497,   0,   0, 195,4
0.098614,   0, 225, 195,3
0.084733,   0, 225,   0,0
0.082357,   0,   0, 195,4
0.084779,   0, 225,   0,0
0.082404,   0,   0, 195,4
0.117293, 255, 225, 195,7
0.082310,   0,   0, 195,4
0.084779,   0, 225,   0,0
0.098637,   0, 225, 195,3
0.101362, 255,   0, 195,1
0.068895,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.068871,   0,   0,   0,5
0.117643, 255, 225, 195,7
0.103226, 255, 225,   0,2
0.101223, 255,   0, 195,1
0.117107, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.087574, 255,   0,   0,6
0.098381,   0, 225, 195,3
0.117107, 255, 225, 195,7
0.101083, 255,   0, 195,1
0.084639,   0, 225,   0,0
0.068848,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.082380,   0,   0, 195,4
0.117433, 255, 225, 195,7
0.098428,   0, 225, 195,3
0.117224, 255, 225, 195,7
0.084593,   0, 225,   0,0
0.087551, 255,   0,   0,6
0.117340, 255, 225, 195,7
0.068848,   0,   0,   0,5
0.117340, 255, 225, 195,7
0.100943, 255,   0, 195,1
0.084639,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.087481, 255,   0,   0,6
0.082450,   0,   0, 195,4
0.098567,   0, 225, 195,3
0.087528, 255,   0,   0,6
0.098567,   0, 225, 195,3
0.117200, 255, 225, 195,7
0.087528, 255,   0,   0,6
0.098428,   0, 225, 195,3
0.082357,   0,   0, 195,4
0.098661,   0, 225, 195,3
0.068941,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.084733,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.117293, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.103505, 255, 225,   0,2
0.082543,   0,   0, 195,4
0.101293, 255,   0, 195,1
0.117154, 255, 225, 195,7
0.087434, 255,   0,   0,6
0.098358,   0, 225, 195,3
0.082357,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.084779,   0, 225,   0,0
0.068848,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.082497,   0,   0, 195,4
0.084803,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.098358,   0, 225, 195,3
0.082357,   0,   0, 195,4
0.084733,   0, 225,   0,0
0.068895,   0,   0,   0,5
0.084872,   0, 225,   0,0
0.068895,   0,   0,   0,5
0.117689, 255, 225, 195,7
0.082543,   0,   0, 195,4
0.084872,   0, 225,   0,0
0.098428,   0, 225, 195,3
0.117247, 255, 225, 195,7
0.101083, 255,   0, 195,1
0.103226, 255, 225,   0,2
0.087434, 255,   0,   0,6
0.103249, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.103389, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.101130, 255,   0, 195,1
0.087528, 255,   0,   0,6
0.068848,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.084779,   0, 225,   0,0
0.098544,   0, 225, 195,3
0.103365, 255, 225,   0,2
0.082357,   0,   0, 195,4
0.087574, 255,   0,   0,6
0.117154, 255, 225, 195,7
0.087481, 255,   0,   0,6
0.103435, 255, 225,   0,2
0.098451,   0, 225, 195,3
0.087481, 255,   0,   0,6
0.082404,   0,   0, 195,4
0.098591,   0, 225, 195,3
0.103226, 255, 225,   0,2
0.068825,   0,   0,   0,5
0.084779,   0, 225,   0,0
0.098521,   0, 225, 195,3
0.117200, 255, 225, 195,7
0.100943, 255,   0, 195,1
0.084709,   0, 225,   0,0
0.101409, 255,   0, 195,1
0.087504, 255,   0,   0,6
0.117387, 255, 225, 195,7
0.101013, 255,   0, 195,1
0.082567,   0,   0, 195,4
0.101153, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.098661,   0, 225, 195,3
0.103272, 255, 225,   0,2
0.084709,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.117107, 255, 225, 195,7
0.082590,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.117293, 255, 225, 195,7
0.101013, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.068848,   0,   0,   0,5
0.101269, 255,   0, 195,1
0.084639,   0, 225,   0,0
0.117317, 255, 225, 195,7
0.082357,   0,   0, 195,4
0.084709,   0, 225,   0,0
0.101456, 255,   0, 195,1
0.103319, 255, 225,   0,2
0.087434, 255,   0,   0,6
0.098474,   0, 225, 195,3
0.084686,   0, 225,   0,0
0.082357,   0,   0, 195,4
0.087621, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.117200, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.082310,   0,   0, 195,4
0.068871,   0,   0,   0,5
0.098661,   0, 225, 195,3
0.087597, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.084686,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.068895,   0,   0,   0,5
0.082520,   0,   0, 195,4
0.103505, 255, 225,   0,2
0.087574, 255,   0,   0,6
0.103505, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.082543,   0,   0, 195,4
0.098567,   0, 225, 195,3
0.101456, 255,   0, 195,1
0.098661,   0, 225, 195,3
0.084733,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.087574, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.101083, 255,   0, 195,1
0.082590,   0,   0, 195,4
0.087621, 255,   0,   0,6
0.103342, 255, 225,   0,2
0.101036, 255,   0, 195,1
0.084803,   0, 225,   0,0
0.068802,   0,   0,   0,5
0.101269, 255,   0, 195,1
0.098381,   0, 225, 195,3
0.068895,   0,   0,   0,5
0.084826,   0, 225,   0,0
0.082404,   0,   0, 195,4
0.101269, 255,   0, 195,1
0.068825,   0,   0,   0,5
0.117526, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.082404,   0,   0, 195,4
0.084733,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.068941,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.068941,   0,   0,   0,5
0.087760, 255,   0,   0,6
0.101339, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.117433, 255, 225, 195,7
0.084639,   0, 225,   0,0
0.098661,   0, 225, 195,3
0.117200, 255, 225, 195,7
0.098381,   0, 225, 195,3
0.117154, 255, 225, 195,7
0.103202, 255, 225,   0,2
0.068941,   0,   0,   0,5
0.098544,   0, 225, 195,3
0.068895,   0,   0,   0,5
0.117293, 255, 225, 195,7
0.068895,   0,   0,   0,5
0.084733,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.082497,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.087621, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.117247, 255, 225, 195,7
0.098288,   0, 225, 195,3
0.082404,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.101316, 255,   0, 195,1
0.087528, 255,   0,   0,6
0.082404,   0,   0, 195,4
0.084756,   0, 225,   0,0
0.068895,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.087667, 255,   0,   0,6
0.084756,   0, 225,   0,0
0.082473,   0,   0, 195,4
0.117340, 255, 225, 195,7
0.084616,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.084709,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.082450,   0,   0, 195,4
0.087621, 255,   0,   0,6
0.082404,   0,   0, 195,4
0.098614,   0, 225, 195,3
0.087528, 255,   0,   0,6
0.068848,   0,   0,   0,5
0.087714, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.117247, 255, 225, 195,7
0.103272, 255, 225,   0,2
0.084593,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.098567,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.101060, 255,   0, 195,1
0.098567,   0, 225, 195,3
0.082334,   0,   0, 195,4
0.068895,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.101269, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.117340, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.101176, 255,   0, 195,1
0.098381,   0, 225, 195,3
0.103412, 255, 225,   0,2
0.087481, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.117061, 255, 225, 195,7
0.082473,   0,   0, 195,4
0.103459, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.087597, 255,   0,   0,6
0.101409, 255,   0, 195,1
0.068895,   0,   0,   0,5
0.101269, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.117154, 255, 225, 195,7
0.082310,   0,   0, 195,4
0.101130, 255,   0, 195,1
0.082310,   0,   0, 195,4
0.103365, 255, 225,   0,2
0.117061, 255, 225, 195,7
0.084593,   0, 225,   0,0
0.087528, 255,   0,   0,6
0.098428,   0, 225, 195,3
0.101083, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.117340, 255, 225, 195,7
0.098381,   0, 225, 195,3
0.082287,   0,   0, 195,4
0.117340, 255, 225, 195,7
0.082473,   0,   0, 195,4
0.084733,   0, 225,   0,0
0.082427,   0,   0, 195,4
0.103365, 255, 225,   0,2
0.098381,   0, 225, 195,3
0.117061, 255, 225, 195,7
0.082497,   0,   0, 195,4
0.117247, 255, 225, 195,7
0.103179, 255, 225,   0,2
0.087434, 255,   0,   0,6
0.068825,   0,   0,   0,5
0.117317, 255, 225, 195,7
0.084639,   0, 225,   0,0
0.068825,   0,   0,   0,5
0.101456, 255,   0, 195,1
0.103179, 255, 225,   0,2
0.087481, 255,   0,   0,6
0.101036, 255,   0, 195,1
0.098498,   0, 225, 195,3
0.068802,   0,   0,   0,5
0.098661,   0, 225, 195,3
0.101083, 255,   0, 195,1
0.084686,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.082427,   0,   0, 195,4
0.117317, 255, 225, 195,7
0.098311,   0, 225, 195,3
0.103226, 255, 225,   0,2
0.087528, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.087481, 255,   0,   0,6
0.117200, 255, 225, 195,7
0.103133, 255, 225,   0,2
0.087434, 255,   0,   0,6
0.082310,   0,   0, 195,4
0.084733,   0, 225,   0,0
0.098521,   0, 225, 195,3
0.068848,   0,   0,   0,5
0.087667, 255,   0,   0,6
0.101502, 255,   0, 195,1
0.087528, 255,   0,   0,6
0.082473,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.098707,   0, 225, 195,3
0.101083, 255,   0, 195,1
0.098474,   0, 225, 195,3
0.101176, 255,   0, 195,1
0.103365, 255, 225,   0,2
0.098311,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.101083, 255,   0, 195,1
0.082497,   0,   0, 195,4
0.068802,   0,   0,   0,5
0.101223, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.084733,   0, 225,   0,0
0.098614,   0, 225, 195,3
0.101083, 255,   0, 195,1
0.068871,   0,   0,   0,5
0.101223, 255,   0, 195,1
0.098381,   0, 225, 195,3
0.087528, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.084733,   0, 225,   0,0
0.098381,   0, 225, 195,3
0.087528, 255,   0,   0,6
0.098661,   0, 225, 195,3
0.101130, 255,   0, 195,1
0.103296, 255, 225,   0,2
0.098498,   0, 225, 195,3
0.087434, 255,   0,   0,6
0.103272, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.103552, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.103505, 255, 225,   0,2
0.117061, 255, 225, 195,7
0.082310,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.103319, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.101223, 255,   0, 195,1
0.082264,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.101223, 255,   0, 195,1
0.103272, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.103552, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.101456, 255,   0, 195,1
0.098614,   0, 225, 195,3
0.117247, 255, 225, 195,7
0.098288,   0, 225, 195,3
0.087434, 255,   0,   0,6
0.084733,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.068802,   0,   0,   0,5
0.082404,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.098637,   0, 225, 195,3
0.084733,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.117433, 255, 225, 195,7
0.087481, 255,   0,   0,6
0.082497,   0,   0, 195,4
0.101106, 255,   0, 195,1
0.068755,   0,   0,   0,5
0.087621, 255,   0,   0,6
0.084733,   0, 225,   0,0
0.087621, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.082404,   0,   0, 195,4
0.084733,   0, 225,   0,0
0.101409, 255,   0, 195,1
0.098195,   0, 225, 195,3
0.103319, 255, 225,   0,2
0.082450,   0,   0, 195,4
0.103365, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.117526, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.082310,   0,   0, 195,4
0.098521,   0, 225, 195,3
0.082217,   0,   0, 195,4
0.103505, 255, 225,   0,2
0.082264,   0,   0, 195,4
0.098521,   0, 225, 195,3
0.084616,   0, 225,   0,0
0.082380,   0,   0, 195,4
0.087574, 255,   0,   0,6
0.103319, 255, 225,   0,2
0.117200, 255, 225, 195,7
0.082240,   0,   0, 195,4
0.068755,   0,   0,   0,5
0.101176, 255,   0, 195,1
0.082310,   0,   0, 195,4
0.101409, 255,   0, 195,1
0.098474,   0, 225, 195,3
0.087434, 255,   0,   0,6
0.117084, 255, 225, 195,7
0.084546,   0, 225,   0,0
0.101083, 255,   0, 195,1
0.084663,   0, 225,   0,0
0.103412, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.084733,   0, 225,   0,0
0.087528, 255,   0,   0,6
0.082310,   0,   0, 195,4
0.084686,   0, 225,   0,0
0.087574, 255,   0,   0,6
0.117200, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.098661,   0, 225, 195,3
0.117154, 255, 225, 195,7
0.084546,   0, 225,   0,0
0.101316, 255,   0, 195,1
0.117014, 255, 225, 195,7
0.087434, 255,   0,   0,6
0.068802,   0,   0,   0,5
0.101130, 255,   0, 195,1
0.084593,   0, 225,   0,0
0.117200, 255, 225, 195,7
0.103133, 255, 225,   0,2
0.082543,   0,   0, 195,4
0.101130, 255,   0, 195,1
0.117014, 255, 225, 195,7
0.068755,   0,   0,   0,5
0.087574, 255,   0,   0,6
0.101130, 255,   0, 195,1
0.117154, 255, 225, 195,7
0.087434, 255,   0,   0,6
0.082497,   0,   0, 195,4
0.084709,   0, 225,   0,0
0.117270, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.103249, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.101362, 255,   0, 195,1
0.117014, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.084733,   0, 225,   0,0
0.068802,   0,   0,   0,5
0.117363, 255, 225, 195,7
0.100966, 255,   0, 195,1
0.082404,   0,   0, 195,4
0.084639,   0, 225,   0,0
0.087528, 255,   0,   0,6
0.103365, 255, 225,   0,2
0.068755,   0,   0,   0,5
0.101130, 255,   0, 195,1
0.087434, 255,   0,   0,6
0.101316, 255,   0, 195,1
0.082334,   0,   0, 195,4
0.103319, 255, 225,   0,2
0.098428,   0, 225, 195,3
0.068755,   0,   0,   0,5
0.087574, 255,   0,   0,6
0.068802,   0,   0,   0,5
0.117573, 255, 225, 195,7
0.068848,   0,   0,   0,5
0.082497,   0,   0, 195,4
0.087621, 255,   0,   0,6
0.082310,   0,   0, 195,4
0.068755,   0,   0,   0,5
0.087597, 255,   0,   0,6
0.082310,   0,   0, 195,4
0.084686,   0, 225,   0,0
0.103505, 255, 225,   0,2
0.082404,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.103319, 255, 225,   0,2
0.087481, 255,   0,   0,6
0.101013, 255,   0, 195,1
0.068802,   0,   0,   0,5
0.082497,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.103412, 255, 225,   0,2
0.101036, 255,   0, 195,1
0.084686,   0, 225,   0,0
0.087481, 255,   0,   0,6
0.117247, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.068802,   0,   0,   0,5
0.082404,   0,   0, 195,4
0.068732,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.117270, 255, 225, 195,7
0.087434, 255,   0,   0,6
0.117177, 255, 225, 195,7
0.103156, 255, 225,   0,2
0.117014, 255, 225, 195,7
0.084546,   0, 225,   0,0
0.068755,   0,   0,   0,5
0.117433, 255, 225, 195,7
0.087388, 255,   0,   0,6
0.117107, 255, 225, 195,7
0.084500,   0, 225,   0,0
0.098474,   0, 225, 195,3
0.084639,   0, 225,   0,0
0.101060, 255,   0, 195,1
0.087481, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.103272, 255, 225,   0,2
0.101060, 255,   0, 195,1
0.087388, 255,   0,   0,6
0.117200, 255, 225, 195,7
0.087341, 255,   0,   0,6
0.068802,   0,   0,   0,5
0.117293, 255, 225, 195,7
0.098335,   0, 225, 195,3
0.084570,   0, 225,   0,0
0.082310,   0,   0, 195,4
0.098381,   0, 225, 195,3
0.101176, 255,   0, 195,1
0.084593,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.082171,   0,   0, 195,4
0.117270, 255, 225, 195,7
0.084546,   0, 225,   0,0
0.117154, 255, 225, 195,7
0.100897, 255,   0, 195,1
0.098335,   0, 225, 195,3
0.103226, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.082404,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.087528, 255,   0,   0,6
0.103459, 255, 225,   0,2
0.082264,   0,   0, 195,4
0.101153, 255,   0, 195,1
0.117107, 255, 225, 195,7
0.101013, 255,   0, 195,1
0.068848,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.117107, 255, 225, 195,7
0.100966, 255,   0, 195,1
0.087388, 255,   0,   0,6
0.101246, 255,   0, 195,1
0.082404,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.098358,   0, 225, 195,3
0.103226, 255, 225,   0,2
0.087434, 255,   0,   0,6
0.117177, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.101456, 255,   0, 195,1
0.117014, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.098567,   0, 225, 195,3
0.068848,   0,   0,   0,5
0.084709,   0, 225,   0,0
0.117317, 255, 225, 195,7
0.084546,   0, 225,   0,0
0.103319, 255, 225,   0,2
0.082357,   0,   0, 195,4
0.098567,   0, 225, 195,3
0.084733,   0, 225,   0,0
0.117247, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.082520,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.101362, 255,   0, 195,1
0.117293, 255, 225, 195,7
0.103133, 255, 225,   0,2
0.098428,   0, 225, 195,3
0.101036, 255,   0, 195,1
0.103226, 255, 225,   0,2
0.116921, 255, 225, 195,7
0.082427,   0,   0, 195,4
0.068848,   0,   0,   0,5
0.082404,   0,   0, 195,4
0.087574, 255,   0,   0,6
0.084686,   0, 225,   0,0
0.098474,   0, 225, 195,3
0.100990, 255,   0, 195,1
0.103179, 255, 225,   0,2
0.082264,   0,   0, 195,4
0.098498,   0, 225, 195,3
0.068825,   0,   0,   0,5
0.117387, 255, 225, 195,7
0.098288,   0, 225, 195,3
0.100966, 255,   0, 195,1
0.082264,   0,   0, 195,4
0.098451,   0, 225, 195,3
0.117061, 255, 225, 195,7
0.100990, 255,   0, 195,1
0.068755,   0,   0,   0,5
0.087574, 255,   0,   0,6
0.068755,   0,   0,   0,5
0.098614,   0, 225, 195,3
0.103412, 255, 225,   0,2
0.098521,   0, 225, 195,3
0.101269, 255,   0, 195,1
0.068802,   0,   0,   0,5
0.084686,   0, 225,   0,0
0.087528, 255,   0,   0,6
0.117247, 255, 225, 195,7
0.103086, 255, 225,   0,2
0.116967, 255, 225, 195,7
0.098288,   0, 225, 195,3
0.117061, 255, 225, 195,7
0.100850, 255,   0, 195,1
0.087434, 255,   0,   0,6
0.101176, 255,   0, 195,1
0.087388, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.098544,   0, 225, 195,3
0.082264,   0,   0, 195,4
0.084663,   0, 225,   0,0
0.103365, 255, 225,   0,2
0.068755,   0,   0,   0,5
0.084686,   0, 225,   0,0
0.103412, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.101060, 255,   0, 195,1
0.082450,   0,   0, 195,4
0.103435, 255, 225,   0,2
0.068802,   0,   0,   0,5
0.103365, 255, 225,   0,2
0.084639,   0, 225,   0,0
0.103389, 255, 225,   0,2
0.101130, 255,   0, 195,1
0.098474,   0, 225, 195,3
0.087434, 255,   0,   0,6
0.098451,   0, 225, 195,3
0.117154, 255, 225, 195,7
0.068848,   0,   0,   0,5
0.087528, 255,   0,   0,6
0.084639,   0, 225,   0,0
0.082357,   0,   0, 195,4
0.087528, 255,   0,   0,6
0.103389, 255, 225,   0,2
0.098474,   0, 225, 195,3
0.103272, 255, 225,   0,2
0.068848,   0,   0,   0,5
0.103459, 255, 225,   0,2
0.084593,   0, 225,   0,0
0.117224, 255, 225, 195,7
0.098265,   0, 225, 195,3
0.068802,   0,   0,   0,5
0.082310,   0,   0, 195,4
0.084709,   0, 225,   0,0
0.068802,   0,   0,   0,5
0.082450,   0,   0, 195,4
0.087574, 255,   0,   0,6
0.098567,   0, 225, 195,3
0.068802,   0,   0,   0,5
0.084733,   0, 225,   0,0
0.068848,   0,   0,   0,5
0.082497,   0,   0, 195,4
0.098661,   0, 225, 195,3
0.117247, 255, 225, 195,7
0.068802,   0,   0,   0,5
0.098637,   0, 225, 195,3
0.068848,   0,   0,   0,5
0.087621, 255,   0,   0,6
0.117340, 255, 225, 195,7
